url,label
https://langcog.stanford.edu/expts/saycam/frames/13273-S_20130622_0805_02.AVI.mp4-3070.jpg,plant
https://langcog.stanford.edu/expts/saycam/frames/13292-S_20130622_0805_03.AVI.mp4-4600.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13308-S_20130622_0805_04.AVI.mp4-685.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13309-S_20130622_0805_04.AVI.mp4-2520.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/13313-S_20130622_0805_04.AVI.mp4-9325.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/13315-S_20130622_0805_05.AVI.mp4-2810.jpg,ipad
https://langcog.stanford.edu/expts/saycam/frames/13326-S_20130622_0805_05.AVI.mp4-13775.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/13333-S_20130622_0805_06.AVI.mp4-7265.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13344-S_20130626_0809_01.AVI.mp4-6975.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13349-S_20130626_0809_01.AVI.mp4-12060.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/1337-A_20130705_0922_05.mp4-23735.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/13370-S_20130626_0809_04.AVI.mp4-2260.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/1339-A_20130711_0928_01.mp4-2795.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/1341-A_20130711_0928_01.mp4-3085.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/13412-S_20130630_0813_02.AVI.mp4-1810.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/13417-S_20130630_0813_03.AVI.mp4-4935.jpg,dog-drawing
https://langcog.stanford.edu/expts/saycam/frames/13428-S_20130630_0813_04.AVI.mp4-5385.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13430-S_20130630_0813_04.AVI.mp4-9730.jpg,cat-drawing
https://langcog.stanford.edu/expts/saycam/frames/13435-S_20130630_0813_06.AVI.mp4-2030.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13437-S_20130630_0813_06.AVI.mp4-3200.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/1345-A_20130711_0928_01.mp4-5620.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13463-S_20130703_0816_01.mp4-810.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13469-S_20130703_0816_01.mp4-7670.jpg,basket
https://langcog.stanford.edu/expts/saycam/frames/13482-S_20130703_0816_02.AVI.mp4-8585.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/13494-S_20130703_0816_05.AVI.mp4-8220.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/13495-S_20130703_0816_06.AVI.mp4-3625.jpg,piano
https://langcog.stanford.edu/expts/saycam/frames/13496-S_20130703_0816_06.AVI.mp4-4430.jpg,piano
https://langcog.stanford.edu/expts/saycam/frames/13504-S_20130703_0816_07.AVI.mp4-2435.jpg,piano
https://langcog.stanford.edu/expts/saycam/frames/13527-S_20130706_0819_01.AVI.mp4-3575.jpg,bag
https://langcog.stanford.edu/expts/saycam/frames/1353-A_20130711_0928_01.mp4-15420.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13530-S_20130706_0819_01.AVI.mp4-6745.jpg,basket
https://langcog.stanford.edu/expts/saycam/frames/13534-S_20130706_0819_02.AVI.mp4-2595.jpg,basket
https://langcog.stanford.edu/expts/saycam/frames/13535-S_20130706_0819_02.AVI.mp4-2625.jpg,basket
https://langcog.stanford.edu/expts/saycam/frames/13538-S_20130706_0819_02.AVI.mp4-8800.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/13539-S_20130706_0819_02.AVI.mp4-9115.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/13541-S_20130706_0819_03.AVI.mp4-1455.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/13546-S_20130706_0819_03.AVI.mp4-4120.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13551-S_20130706_0819_03.AVI.mp4-7675.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13552-S_20130706_0819_03.AVI.mp4-8525.jpg,basket
https://langcog.stanford.edu/expts/saycam/frames/13553-S_20130706_0819_03.AVI.mp4-9620.jpg,basket
https://langcog.stanford.edu/expts/saycam/frames/13561-S_20130706_0819_04.AVI.mp4-14980.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13566-S_20130706_0819_04.AVI.mp4-20695.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/13570-S_20130706_0819_05.mp4-5770.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13571-S_20130706_0819_05.mp4-7025.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13579-S_20130710_0823_01.AVI.mp4-1695.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/13593-S_20130710_0823_03.AVI.mp4-4875.jpg,bell
https://langcog.stanford.edu/expts/saycam/frames/13595-S_20130710_0823_03.AVI.mp4-6660.jpg,bell
https://langcog.stanford.edu/expts/saycam/frames/13598-S_20130710_0823_03.AVI.mp4-10565.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13604-S_20130710_0823_04.AVI.mp4-4430.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13606-S_20130710_0823_04.AVI.mp4-8860.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/13610-S_20130710_0823_04.AVI.mp4-16505.jpg,bell
https://langcog.stanford.edu/expts/saycam/frames/13625-S_20130710_0823_07.AVI.mp4-11495.jpg,food
https://langcog.stanford.edu/expts/saycam/frames/13629-S_20130710_0823_07.AVI.mp4-12870.jpg,food
https://langcog.stanford.edu/expts/saycam/frames/13641-S_20130710_0823_08.AVI.mp4-11915.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/13642-S_20130710_0823_08.AVI.mp4-11975.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/13644-S_20130714_0827_01.AVI.mp4-350.jpg,slide
https://langcog.stanford.edu/expts/saycam/frames/13647-S_20130714_0827_01.AVI.mp4-4175.jpg,playground
https://langcog.stanford.edu/expts/saycam/frames/13665-S_20130714_0827_05.AVI.mp4-2590.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13670-S_20130714_0827_05.AVI.mp4-11265.jpg,paper
https://langcog.stanford.edu/expts/saycam/frames/13672-S_20130714_0827_05.AVI.mp4-12175.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/13673-S_20130714_0827_05.AVI.mp4-12255.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13685-S_20130714_0827_07.AVI.mp4-7475.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13707-S_20130717_0900_01.AVI.mp4-2375.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13713-S_20130717_0900_02.AVI.mp4-4355.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13734-S_20130717_0900_03.mp4-27650.jpg,banana
https://langcog.stanford.edu/expts/saycam/frames/13769-S_20130720_0903_02.AVI.mp4-9795.jpg,ipad
https://langcog.stanford.edu/expts/saycam/frames/13770-S_20130720_0903_02.AVI.mp4-10240.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13789-S_20130720_0903_04.AVI.mp4-3010.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13796-S_20130720_0903_04.AVI.mp4-9835.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13800-S_20130720_0903_04.AVI.mp4-15025.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13801-S_20130720_0903_04.AVI.mp4-15695.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13802-S_20130720_0903_04.AVI.mp4-15910.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13803-S_20130720_0903_04.AVI.mp4-16005.jpg,table
https://langcog.stanford.edu/expts/saycam/frames/13805-S_20130720_0903_05.mp4-5025.jpg,bottle
https://langcog.stanford.edu/expts/saycam/frames/13811-S_20130720_0903_05.mp4-11550.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/13814-S_20130720_0903_05.mp4-15215.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/13815-S_20130720_0903_05.mp4-15480.jpg,plant
https://langcog.stanford.edu/expts/saycam/frames/13819-S_20130720_0903_05.mp4-18500.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/13822-S_20130720_0903_05.mp4-25430.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/13826-S_20130724_0907_01.mp4-6395.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13831-S_20130724_0907_01.mp4-11570.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13833-S_20130724_0907_02.mp4-3245.jpg,basket
https://langcog.stanford.edu/expts/saycam/frames/13839-S_20130724_0907_02.mp4-5880.jpg,cup
https://langcog.stanford.edu/expts/saycam/frames/13849-S_20130724_0907_03.mp4-5820.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/13878-S_20130724_0907_06.mp4-14930.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13879-S_20130724_0907_06.mp4-18045.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13891-S_20130728_0911_01.AVI.mp4-3925.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/13913-S_20130728_0911_04.AVI.mp4-12710.jpg,no child
https://langcog.stanford.edu/expts/saycam/frames/13920-S_20130728_0911_05.AVI.mp4-4405.jpg,no objects
https://langcog.stanford.edu/expts/saycam/frames/13924-S_20130728_0911_05.AVI.mp4-4935.jpg,stroller
https://langcog.stanford.edu/expts/saycam/frames/13925-S_20130728_0911_05.AVI.mp4-5425.jpg,stroller
https://langcog.stanford.edu/expts/saycam/frames/13941-S_20130731_0914_01.AVI.mp4-3560.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13946-S_20130731_0914_01.AVI.mp4-14625.jpg,baby-drawing
https://langcog.stanford.edu/expts/saycam/frames/13947-S_20130731_0914_01.AVI.mp4-15360.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13949-S_20130731_0914_01.AVI.mp4-16260.jpg,baby-drawing
https://langcog.stanford.edu/expts/saycam/frames/13950-S_20130731_0914_01.AVI.mp4-17690.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/13957-S_20130731_0914_03.mp4-7335.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13958-S_20130731_0914_03.mp4-9850.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13960-S_20130731_0914_03.mp4-10895.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13963-S_20130731_0914_03.mp4-13695.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13969-S_20130731_0914_03.mp4-17565.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/13971-S_20130731_0914_05.AVI.mp4-2970.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13972-S_20130731_0914_05.AVI.mp4-3955.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/13980-S_20130803_0917_01.AVI.mp4-1890.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/1400-A_20130711_0928_02.mp4-17215.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14045-S_20130803_0917_06.AVI.mp4-5165.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14051-S_20130808_0922_01.AVI.mp4-7970.jpg,basket
https://langcog.stanford.edu/expts/saycam/frames/14056-S_20130808_0922_01.AVI.mp4-12460.jpg,cup
https://langcog.stanford.edu/expts/saycam/frames/14059-S_20130808_0922_02.AVI.mp4-1905.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14065-S_20130808_0922_02.AVI.mp4-12270.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14068-S_20130808_0922_03.AVI.mp4-1790.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/1407-A_20130711_0928_02.mp4-24455.jpg,lego
https://langcog.stanford.edu/expts/saycam/frames/14070-S_20130808_0922_03.AVI.mp4-6210.jpg,stuffed animal
https://langcog.stanford.edu/expts/saycam/frames/14083-S_20130808_0922_03.AVI.mp4-20375.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/14084-S_20130808_0922_03.AVI.mp4-21515.jpg,sippy cup
https://langcog.stanford.edu/expts/saycam/frames/14085-S_20130808_0922_03.AVI.mp4-22095.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/14115-S_20130808_0922_05.AVI.mp4-39535.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14152-S_20130811_0925_01.mp4-20490.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14157-S_20130811_0925_01.mp4-24270.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/14161-S_20130811_0925_02.mp4-685.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/14164-S_20130811_0925_02.mp4-4730.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14165-S_20130811_0925_02.mp4-4975.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14166-S_20130811_0925_02.mp4-5730.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14170-S_20130811_0925_02.mp4-10415.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14172-S_20130811_0925_02.mp4-13790.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14175-S_20130811_0925_02.mp4-15060.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14185-S_20130811_0925_03.mp4-8105.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/14186-S_20130811_0925_03.mp4-8185.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/14193-S_20130811_0925_03.mp4-15900.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/14194-S_20130811_0925_03.mp4-16320.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/14201-S_20130811_0925_03.mp4-26075.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/14206-S_20130811_0925_03.mp4-34255.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/14212-S_20130811_0925_03.mp4-40390.jpg,marker
https://langcog.stanford.edu/expts/saycam/frames/14218-S_20130811_0925_03.mp4-50085.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14220-S_20130811_0925_03.mp4-50445.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14223-S_20130811_0925_03.mp4-53225.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14225-S_20130811_0925_04.mp4-295.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14226-S_20130811_0925_04.mp4-505.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14232-S_20130811_0925_04.mp4-9915.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14234-S_20130811_0925_05.mp4-3105.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14254-S_20130814_0928_02.AVI.mp4-14970.jpg,food
https://langcog.stanford.edu/expts/saycam/frames/14255-S_20130814_0928_03.AVI.mp4-2605.jpg,food
https://langcog.stanford.edu/expts/saycam/frames/14257-S_20130814_0928_03.AVI.mp4-6005.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14258-S_20130814_0928_03.AVI.mp4-6465.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14259-S_20130814_0928_03.AVI.mp4-8460.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14260-S_20130814_0928_03.AVI.mp4-9755.jpg,cat-drawing
https://langcog.stanford.edu/expts/saycam/frames/14263-S_20130814_0928_03.AVI.mp4-10575.jpg,sheep-drawing
https://langcog.stanford.edu/expts/saycam/frames/14264-S_20130814_0928_03.AVI.mp4-11135.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14282-S_20130814_0928_03.AVI.mp4-34895.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14287-S_20130814_0928_03.AVI.mp4-38905.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14290-S_20130814_0928_03.AVI.mp4-40910.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/14292-S_20130814_0928_03.AVI.mp4-43435.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/14294-S_20130818_1001_01.mp4-2075.jpg,can
https://langcog.stanford.edu/expts/saycam/frames/14309-S_20130818_1001_02.mp4-17335.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/14312-S_20130818_1001_02.mp4-21345.jpg,atoy
https://langcog.stanford.edu/expts/saycam/frames/14315-S_20130818_1001_02.mp4-22815.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14316-S_20130818_1001_02.mp4-23150.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14317-S_20130818_1001_02.mp4-23370.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14322-S_20130818_1001_02.mp4-29995.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14324-S_20130818_1001_02.mp4-31300.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14329-S_20130822_1005_01.AVI.mp4-2850.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/14331-S_20130822_1005_01.AVI.mp4-4050.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/14334-S_20130822_1005_01.AVI.mp4-10625.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14336-S_20130822_1005_01.AVI.mp4-12020.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14338-S_20130822_1005_02.AVI.mp4-2120.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/14340-S_20130822_1005_02.AVI.mp4-6340.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/14373-S_20130822_1005_04.AVI.mp4-2665.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/14374-S_20130822_1005_04.AVI.mp4-3680.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/14375-S_20130822_1005_04.AVI.mp4-3750.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/14380-S_20130822_1005_04.AVI.mp4-12525.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14381-S_20130822_1005_04.AVI.mp4-14030.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/14382-S_20130822_1005_04.AVI.mp4-15430.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/14389-S_20130824_1007_01.mp4-1040.jpg,sippy cup
https://langcog.stanford.edu/expts/saycam/frames/14401-S_20130824_1007_01.mp4-28695.jpg,play gym
https://langcog.stanford.edu/expts/saycam/frames/14402-S_20130824_1007_01.mp4-36520.jpg,play gym
https://langcog.stanford.edu/expts/saycam/frames/14409-S_20130824_1007_02.mp4-4415.jpg,play gym
https://langcog.stanford.edu/expts/saycam/frames/14411-S_20130824_1007_02.mp4-5405.jpg,play gym
https://langcog.stanford.edu/expts/saycam/frames/14412-S_20130824_1007_02.mp4-6130.jpg,instrument-toy
