url,label
https://langcog.stanford.edu/expts/saycam/frames/2232-A_20130808_1026_02.mp4-12195.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/2233-A_20130808_1026_02.mp4-12410.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/22336-S_20141214_2527_05.mp4-2555.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/22341-S_20141214_2527_05.mp4-9735.jpg,ipad
https://langcog.stanford.edu/expts/saycam/frames/22347-S_20141214_2527_05.mp4-15055.jpg,ipad
https://langcog.stanford.edu/expts/saycam/frames/22348-S_20141214_2527_05.mp4-16095.jpg,ipad
https://langcog.stanford.edu/expts/saycam/frames/22351-S_20141214_2527_05.mp4-20140.jpg,truck
https://langcog.stanford.edu/expts/saycam/frames/22353-S_20141214_2527_05.mp4-20395.jpg,ipad
https://langcog.stanford.edu/expts/saycam/frames/22355-S_20141214_2527_05.mp4-23440.jpg,flower
https://langcog.stanford.edu/expts/saycam/frames/22356-S_20141214_2527_05.mp4-25305.jpg,light
https://langcog.stanford.edu/expts/saycam/frames/22365-S_20141218_2601_01.mp4-3530.jpg,can
https://langcog.stanford.edu/expts/saycam/frames/22366-S_20141218_2601_01.mp4-3800.jpg,can
https://langcog.stanford.edu/expts/saycam/frames/22367-S_20141218_2601_01.mp4-3935.jpg,can
https://langcog.stanford.edu/expts/saycam/frames/22382-S_20141218_2601_02.mp4-410.jpg,car
https://langcog.stanford.edu/expts/saycam/frames/22409-S_20141221_2604_02.mp4-1075.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/22410-S_20141221_2604_02.mp4-1230.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/22411-S_20141221_2604_02.mp4-1255.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/2242-A_20130808_1026_02.mp4-21140.jpg,window
https://langcog.stanford.edu/expts/saycam/frames/22611-S_20150101_2615_02.mp4-6910.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2266-A_20130808_1026_02.mp4-42565.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/22718-S_20150104_2618_08.mp4-1050.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/22720-S_20150104_2618_08.mp4-6445.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/22723-S_20150104_2618_08.mp4-9615.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/22942-S_20150121_2704_05.mp4-2495.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/22988-S_20150124_2707_03.mp4-640.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23054-S_20150131_2714_05.mp4-3245.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23055-S_20150131_2714_05.mp4-6550.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23056-S_20150131_2714_05.mp4-6905.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23058-S_20150131_2714_05.mp4-11535.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23059-S_20150131_2714_05.mp4-12480.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23060-S_20150131_2714_05.mp4-15365.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23061-S_20150131_2714_05.mp4-17625.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23062-S_20150131_2714_05.mp4-20360.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23063-S_20150131_2714_05.mp4-21160.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/23064-S_20150131_2714_05.mp4-22295.jpg,allocentric
https://langcog.stanford.edu/expts/saycam/frames/2326-A_20130809_1027_01.mp4-7740.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2327-A_20130809_1027_01.mp4-8455.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2329-A_20130809_1027_01.mp4-9595.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2330-A_20130809_1027_01.mp4-9645.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/23340-S_20150226_2809_07.mp4-4485.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2335-A_20130809_1027_01.mp4-17810.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/2336-A_20130809_1027_01.mp4-18715.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2345-A_20130809_1027_01.mp4-28385.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2348-A_20130809_1027_01.mp4-34430.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2350-A_20130809_1027_01.mp4-36585.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2352-A_20130809_1027_01.mp4-38885.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2353-A_20130809_1027_01.mp4-38925.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2358-A_20130809_1027_01.mp4-45995.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/236-A_20130601_0819_04.mp4-10600.jpg,remote
https://langcog.stanford.edu/expts/saycam/frames/2360-A_20130809_1027_01.mp4-47380.jpg,bird
https://langcog.stanford.edu/expts/saycam/frames/2366-A_20130809_1027_01.mp4-52745.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2369-A_20130809_1027_02.mp4-2215.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2401-A_20130809_1027_03.mp4-36495.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/2406-A_20130809_1027_03.mp4-42490.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2420-A_20130809_1027_04.mp4-1895.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2426-A_20130809_1027_04.mp4-9280.jpg,instrument
https://langcog.stanford.edu/expts/saycam/frames/2430-A_20130809_1027_04.mp4-16670.jpg,instrument
https://langcog.stanford.edu/expts/saycam/frames/2431-A_20130809_1027_04.mp4-17610.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/2433-A_20130809_1027_04.mp4-18485.jpg,instrument
https://langcog.stanford.edu/expts/saycam/frames/2440-A_20130813_1100_01.mp4-5040.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2442-A_20130813_1100_01.mp4-9315.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2446-A_20130813_1100_01.mp4-17880.jpg,play pen
https://langcog.stanford.edu/expts/saycam/frames/2449-A_20130813_1100_01.mp4-23610.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2451-A_20130813_1100_01.mp4-25215.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2454-A_20130813_1100_01.mp4-28435.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2491-A_20130813_1100_02.mp4-16520.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2499-A_20130813_1100_02.mp4-27200.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2505-A_20130813_1100_02.mp4-31955.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2507-A_20130813_1100_02.mp4-35680.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2525-A_20130813_1100_03.mp4-8880.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/2536-A_20130813_1100_03.mp4-18015.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2537-A_20130813_1100_03.mp4-18235.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2538-A_20130813_1100_03.mp4-18490.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2539-A_20130813_1100_03.mp4-19080.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2542-A_20130813_1100_03.mp4-20110.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2543-A_20130813_1100_03.mp4-20455.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/2544-A_20130813_1100_03.mp4-21365.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2546-A_20130813_1100_03.mp4-27440.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2559-A_20130818_1105_01.mp4-9060.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2573-A_20130818_1105_01.mp4-25310.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/2575-A_20130818_1105_01.mp4-26895.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2579-A_20130818_1105_01.mp4-30950.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2580-A_20130818_1105_01.mp4-31200.jpg,duck
https://langcog.stanford.edu/expts/saycam/frames/2583-A_20130818_1105_01.mp4-36535.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2588-A_20130818_1105_01.mp4-40480.jpg,fruit
https://langcog.stanford.edu/expts/saycam/frames/2591-A_20130818_1105_01.mp4-41925.jpg,fruit
https://langcog.stanford.edu/expts/saycam/frames/2597-A_20130818_1105_02.mp4-1935.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2598-A_20130818_1105_02.mp4-2445.jpg,frog
https://langcog.stanford.edu/expts/saycam/frames/2601-A_20130818_1105_02.mp4-6860.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2602-A_20130818_1105_02.mp4-7520.jpg,truck
https://langcog.stanford.edu/expts/saycam/frames/2603-A_20130818_1105_02.mp4-8985.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/2607-A_20130818_1105_02.mp4-10930.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2611-A_20130818_1105_02.mp4-13660.jpg,box
https://langcog.stanford.edu/expts/saycam/frames/2614-A_20130818_1105_02.mp4-18220.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2615-A_20130818_1105_02.mp4-18345.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2620-A_20130818_1105_02.mp4-22285.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/2641-A_20130818_1105_02.mp4-46750.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2675-A_20130818_1105_03.mp4-34925.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2677-A_20130818_1105_03.mp4-37425.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2684-A_20130819_1106_01.mp4-6040.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/270-A_20130607_0825_03.mp4-3345.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2700-A_20130819_1106_01.mp4-24270.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2738-A_20130819_1106_03.mp4-10535.jpg,train
https://langcog.stanford.edu/expts/saycam/frames/2746-A_20130819_1106_03.mp4-22750.jpg,duck
https://langcog.stanford.edu/expts/saycam/frames/2751-A_20130819_1106_03.mp4-27240.jpg,duck
https://langcog.stanford.edu/expts/saycam/frames/2757-A_20130819_1106_03.mp4-29920.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2763-A_20130819_1106_03.mp4-35205.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/2784-A_20130819_1106_04.mp4-2805.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2801-A_20130823_1110_01.mp4-6895.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2804-A_20130823_1110_01.mp4-9855.jpg,grass
https://langcog.stanford.edu/expts/saycam/frames/2810-A_20130823_1110_01.mp4-16525.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2819-A_20130823_1110_01.mp4-26770.jpg,window
https://langcog.stanford.edu/expts/saycam/frames/2829-A_20130823_1110_01.mp4-35160.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2831-A_20130823_1110_01.mp4-35760.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2832-A_20130823_1110_01.mp4-36800.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2833-A_20130823_1110_01.mp4-38755.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2836-A_20130823_1110_01.mp4-41165.jpg,box
https://langcog.stanford.edu/expts/saycam/frames/2849-A_20130823_1110_02.mp4-9990.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2855-A_20130823_1110_02.mp4-21095.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/2870-A_20130823_1110_02.mp4-39405.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2882-A_20130823_1110_02.mp4-49085.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/2903-A_20130823_1110_03.mp4-24295.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2921-A_20130827_1114_01.mp4-1495.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/2944-A_20130827_1114_01.mp4-21550.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/2960-A_20130827_1114_01.mp4-35570.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2962-A_20130827_1114_01.mp4-37835.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/2967-A_20130827_1114_01.mp4-46235.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/297-A_20130607_0825_03.mp4-38395.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/2973-A_20130827_1114_01.mp4-53715.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/2979-A_20130827_1114_02.mp4-11055.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3034-A_20130827_1114_03.mp4-20450.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/3046-A_20130827_1114_03.mp4-37135.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3065-A_20130830_1117_01.mp4-20930.jpg,sofa or couch
https://langcog.stanford.edu/expts/saycam/frames/3066-A_20130830_1117_01.mp4-21020.jpg,sofa or couch
https://langcog.stanford.edu/expts/saycam/frames/308-A_20130607_0825_04.mp4-9995.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3081-A_20130830_1117_01.mp4-46970.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3083-A_20130830_1117_01.mp4-48400.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3092-A_20130830_1117_02.mp4-13225.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3102-A_20130830_1117_02.mp4-21735.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/3103-A_20130830_1117_02.mp4-24130.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3120-A_20130830_1117_02.mp4-42965.jpg,food
https://langcog.stanford.edu/expts/saycam/frames/3145-A_20130830_1117_03.mp4-24575.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3146-A_20130830_1117_03.mp4-26315.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3151-A_20130830_1117_03.mp4-31215.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3163-A_20130906_1124_01.mp4-16290.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3174-A_20130906_1124_01.mp4-31835.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3175-A_20130906_1124_01.mp4-37385.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3180-A_20130906_1124_01.mp4-43850.jpg,sippy cup
https://langcog.stanford.edu/expts/saycam/frames/3184-A_20130906_1124_01.mp4-46925.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/3186-A_20130906_1124_01.mp4-49610.jpg,sippy cup
https://langcog.stanford.edu/expts/saycam/frames/3187-A_20130906_1124_01.mp4-51245.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3199-A_20130906_1124_02.mp4-10575.jpg,window
https://langcog.stanford.edu/expts/saycam/frames/3200-A_20130906_1124_02.mp4-10980.jpg,window
https://langcog.stanford.edu/expts/saycam/frames/3205-A_20130906_1124_02.mp4-12975.jpg,sippy cup
https://langcog.stanford.edu/expts/saycam/frames/3210-A_20130906_1124_02.mp4-15745.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/3226-A_20130906_1124_02.mp4-34310.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3227-A_20130906_1124_02.mp4-34480.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3228-A_20130906_1124_02.mp4-34630.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3230-A_20130906_1124_02.mp4-36385.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3232-A_20130906_1124_02.mp4-36590.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3233-A_20130906_1124_02.mp4-38025.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3238-A_20130906_1124_02.mp4-45775.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3240-A_20130906_1124_02.mp4-47735.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3299-A_20130907_1125_01.mp4-19210.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3301-A_20130907_1125_01.mp4-23275.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3307-A_20130907_1125_01.mp4-30025.jpg,play gym
https://langcog.stanford.edu/expts/saycam/frames/3308-A_20130907_1125_01.mp4-30065.jpg,play gym
https://langcog.stanford.edu/expts/saycam/frames/3310-A_20130907_1125_01.mp4-32120.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3352-A_20130907_1125_03.mp4-9060.jpg,cat
https://langcog.stanford.edu/expts/saycam/frames/3353-A_20130907_1125_03.mp4-9105.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3355-A_20130907_1125_03.mp4-9275.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3356-A_20130907_1125_03.mp4-11035.jpg,bear
https://langcog.stanford.edu/expts/saycam/frames/3359-A_20130907_1125_03.mp4-11865.jpg,sock
https://langcog.stanford.edu/expts/saycam/frames/3362-A_20130907_1125_03.mp4-13870.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3368-A_20130907_1125_03.mp4-28140.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3369-A_20130907_1125_03.mp4-29010.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3377-A_20130907_1125_03.mp4-37855.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/3387-A_20130907_1125_03.mp4-50365.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3388-A_20130907_1125_03.mp4-50625.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3389-A_20130907_1125_03.mp4-51380.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3418-A_20130914_1201_01.mp4-6600.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3430-A_20130914_1201_01.mp4-18255.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3434-A_20130914_1201_01.mp4-18995.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3443-A_20130914_1201_01.mp4-29010.jpg,bag
https://langcog.stanford.edu/expts/saycam/frames/3444-A_20130914_1201_01.mp4-29145.jpg,bag
https://langcog.stanford.edu/expts/saycam/frames/3455-A_20130914_1201_01.mp4-38965.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3456-A_20130914_1201_01.mp4-39515.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3457-A_20130914_1201_01.mp4-39740.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3461-A_20130914_1201_01.mp4-41960.jpg,bag
https://langcog.stanford.edu/expts/saycam/frames/3469-A_20130914_1201_02.mp4-1345.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3474-A_20130914_1201_02.mp4-10275.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3478-A_20130914_1201_02.mp4-18790.jpg,instrument
https://langcog.stanford.edu/expts/saycam/frames/3486-A_20130914_1201_03.mp4-2970.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3505-A_20130914_1201_03.mp4-24555.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3507-A_20130914_1201_03.mp4-31615.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3531-A_20130916_1203_01.mp4-26095.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3541-A_20130916_1203_01.mp4-42840.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3562-A_20130916_1203_02.mp4-11970.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3582-A_20130916_1203_02.mp4-37060.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3584-A_20130916_1203_02.mp4-42270.jpg,soil
https://langcog.stanford.edu/expts/saycam/frames/3598-A_20130916_1203_03.mp4-11245.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/361-A_20130607_0825_05.mp4-7670.jpg,play gym
https://langcog.stanford.edu/expts/saycam/frames/3615-A_20130916_1203_03.mp4-25615.jpg,instrument
https://langcog.stanford.edu/expts/saycam/frames/3620-A_20130916_1203_03.mp4-33710.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3626-A_20130920_1207_01.mp4-2865.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3631-A_20130920_1207_01.mp4-8630.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3643-A_20130920_1207_02.mp4-15590.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3644-A_20130920_1207_02.mp4-16365.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3666-A_20130920_1207_02.mp4-39975.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3681-A_20130920_1207_03.mp4-25970.jpg,fruit
https://langcog.stanford.edu/expts/saycam/frames/3686-A_20130920_1207_03.mp4-39025.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3722-A_20130920_1207_04.mp4-24115.jpg,unknown object
https://langcog.stanford.edu/expts/saycam/frames/3748-A_20130922_1209_01.mp4-9980.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3753-A_20130922_1209_01.mp4-16640.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3755-A_20130922_1209_01.mp4-24870.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/376-A_20130607_0825_05.mp4-22000.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3761-A_20130922_1209_01.mp4-27300.jpg,ball
https://langcog.stanford.edu/expts/saycam/frames/3768-A_20130922_1209_01.mp4-34655.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3771-A_20130922_1209_01.mp4-37555.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3785-A_20130922_1209_02.mp4-4150.jpg,book
https://langcog.stanford.edu/expts/saycam/frames/3794-A_20130922_1209_02.mp4-14650.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3795-A_20130922_1209_02.mp4-15575.jpg,person
https://langcog.stanford.edu/expts/saycam/frames/3798-A_20130922_1209_02.mp4-16995.jpg,shoe
https://langcog.stanford.edu/expts/saycam/frames/3799-A_20130922_1209_02.mp4-18225.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3800-A_20130922_1209_02.mp4-18680.jpg,corn
https://langcog.stanford.edu/expts/saycam/frames/3823-A_20130922_1209_03.mp4-1875.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3824-A_20130922_1209_03.mp4-2055.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3838-A_20130922_1209_03.mp4-16445.jpg,stairs
https://langcog.stanford.edu/expts/saycam/frames/3848-A_20130922_1209_03.mp4-30490.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3859-A_20130922_1209_03.mp4-39665.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/386-A_20130607_0825_05.mp4-40750.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3887-A_20130925_1212_01.mp4-16800.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/3888-A_20130925_1212_01.mp4-17955.jpg,toy
https://langcog.stanford.edu/expts/saycam/frames/3889-A_20130925_1212_01.mp4-18160.jpg,glass
https://langcog.stanford.edu/expts/saycam/frames/3903-A_20130925_1212_01.mp4-41015.jpg,no child hands
https://langcog.stanford.edu/expts/saycam/frames/3939-A_20130925_1212_02.mp4-36610.jpg,no object
https://langcog.stanford.edu/expts/saycam/frames/397-A_20130609_0827_01.mp4-12950.jpg,instrument
https://langcog.stanford.edu/expts/saycam/frames/3973-A_20130927_1214_01.mp4-10375.jpg,toy
